,price,address,street,agency,irl,image,Living area,Rooms,Year of construction,interior,status,garden area,plot area,postcode,date
3591,1115,3062 GS Rotterdam (Kralingen Oost),Apartment Kortekade,De Haas Makelaardij,/apartment-for-rent/rotterdam/e19754da/kortekade,https://casco-media-prod.global.ssl.fastly.net/e19754da-519b-5899-98e4-168651cf7b32/237d19d90760fa362e7fcca38b28b33d.jpg?width=600&auto=webp,80,4,,Shell,,,,3062GS,2021-08-30
3592,875,4811 GM Breda (Valkenberg),Apartment Pasbaan,HouseHunting Breda,/apartment-for-rent/breda/1fb5c841/pasbaan,https://casco-media-prod.global.ssl.fastly.net/1fb5c841-c737-5dbc-8a02-aae05fd1508b/7fcd4ea772305f92074236953bd264ea.jpg?width=600&auto=webp,40,2,1981,Upholstered,,,,4811GM,2021-08-30
3593,850,3015 BK Rotterdam (Oude Westen),Studio Saftlevenstraat,Kolpa V.V.S. Beheer,/studio-for-rent/rotterdam/7227cac9/saftlevenstraat,https://casco-media-prod.global.ssl.fastly.net/7227cac9-ebad-5368-a3d9-634b131a1909/75a3801596ca54c62f5cc2980d70640b.jpg?width=600&auto=webp,30,1,1895,Upholstered,,,,3015BK,2021-08-30
3594,1500,2332 CA Leiden (Lage Mors),Apartment Verbeekstraat 1 C3,Tweelwonen.nl Leiden,/apartment-for-rent/leiden/3585c667/verbeekstraat,https://casco-media-prod.global.ssl.fastly.net/3585c667-333a-5ce2-b64a-d12e160b78f9/0dfa6607c279fa0c84a57c1b7720b0f4.jpg?width=600&auto=webp,67,2,2018,Upholstered or furnished,,,,2332CA,2021-08-30
3595,1320,2521 AZ Den Haag (Laakhaven-West),Apartment 1e Lulofsdwarsstraat 12 G,FRIS Vastgoed Management,/apartment-for-rent/den-haag/a6f409e1/1e-lulofsdwarsstraat,https://casco-media-prod.global.ssl.fastly.net/a6f409e1-d0f1-5b76-af4e-d7b6b022937e/cd2150373ffbf49ad641ca807d4efbc1.jpg?width=600&auto=webp,81,3,2020,Upholstered,,,,2521AZ,2021-08-30
3596,1700,2316 ET Leiden (Groenoord),Apartment Eschertoren 7 C,Tweelwonen.nl Leiden,/apartment-for-rent/leiden/a00184cd/eschertoren,https://casco-media-prod.global.ssl.fastly.net/a00184cd-8f59-5619-a234-77ca638f2c23/17efa57a01771e1371194664781fb44f.jpg?width=600&auto=webp,85,3,2016,Upholstered or furnished,,,,2316ET,2021-08-30
3597,1550,2316 ET Leiden (Groenoord),Apartment Eschertoren 1 F,Tweelwonen.nl Leiden,/apartment-for-rent/leiden/921327e4/eschertoren,https://casco-media-prod.global.ssl.fastly.net/921327e4-ffd8-5328-83b2-312682e1bfae/cbbf1bbb7e6206de018ec0a325deb0cd.jpg?width=600&auto=webp,89,3,2018,Upholstered or furnished,,,,2316ET,2021-08-30
3598,3250,1017 KW Amsterdam (De Weteringschans),Apartment Prinsengracht 668 1,Amsterdam Housing,/apartment-for-rent/amsterdam/623bb675/prinsengracht,https://casco-media-prod.global.ssl.fastly.net/623bb675-b632-585d-8851-be21987d0969/67b54a5fb14b275603e4bcbfcd540ec6.jpg?width=600&auto=webp,160,4,1680,,,60,,1017KW,2021-08-30
3599,1295,3077 MG Rotterdam (Oud IJsselmonde),Apartment Puck van Heelstraat,Max Rental,/apartment-for-rent/rotterdam/9549ebdf/puck-van-heelstraat,https://casco-media-prod.global.ssl.fastly.net/9549ebdf-92ef-5c3c-a9d3-8cfba18a1933/56a1e3096bdaae6e13cf1de1a81aed90.jpg?width=600&auto=webp,76,3,1998,Upholstered,,,,3077MG,2021-08-30
3600,1700,1079 DA Amsterdam (Scheldebuurt),Apartment Uiterwaardenstraat,The Dutch Realty,/apartment-for-rent/amsterdam/aad99397/uiterwaardenstraat,https://casco-media-prod.global.ssl.fastly.net/aad99397-422d-5153-a774-ccc2b9e892f6/3f5df1f98c306ad2fa933a9d6cba6822.jpg?width=600&auto=webp,45,2,1938,Furnished,,,,1079DA,2021-08-30
3601,1750,1231 AS Loosdrecht (Nieuw-Loosdrechtsedijk),House Ruysdaellaan,Stam Vastgoed,/house-for-rent/loosdrecht/0b834edd/ruysdaellaan,https://casco-media-prod.global.ssl.fastly.net/0b834edd-8649-521a-8f7f-aca2e891ebb7/2418c264da84d0648a4a6d26e18a4f88.jpg?width=600&auto=webp,100,4,1953,,,,100 m²,1231AS,2021-08-30
3602,1350,3601 RE Maarssen (Schilderskwartier),Apartment Adriaan van Ostadestraat,HuisHuren030,/apartment-for-rent/maarssen/221a0246/adriaan-van-ostadestraat,https://casco-media-prod.global.ssl.fastly.net/221a0246-2fe9-5fc1-8554-a861e4e82d4c/95d8eaa6de46291fd95eb52494218aa2.jpg?width=600&auto=webp,74,4,,,,,,3601RE,2021-08-30
3603,2950,2275 XN Voorburg (Voorburg West noord),House Soomerluststraat 1,Mares Makelaars,/house-for-rent/voorburg/c8f911ed/soomerluststraat,https://casco-media-prod.global.ssl.fastly.net/c8f911ed-eb85-558c-9b87-f27217c56024/4e177ed8995870bf024cf9101cfd4382.jpg?width=600&auto=webp,150,6,1931-1944,,,,203 m²,2275XN,2021-08-30
3604,1100,5644 SH Eindhoven (Genneperzijde),Apartment Herman Gorterlaan,Van Santvoort Makelaars Eersel,/apartment-for-rent/eindhoven/70103869/herman-gorterlaan,https://casco-media-prod.global.ssl.fastly.net/70103869-8492-5b8e-afbc-39619b5191ff/16edd28db1af4ba439905815c19f4a17.jpg?width=600&auto=webp,70,2,1969,,,,,5644SH,2021-08-30
3605,1750,1058 TB Amsterdam (Hoofddorppleinbuurt),Apartment Woestduinstraat,Jansen Smit Makelaars Taxateurs,/apartment-for-rent/amsterdam/94f99253/woestduinstraat,https://casco-media-prod.global.ssl.fastly.net/94f99253-a087-5821-9bec-4e641b418ccd/33d17b3c69d3e8463fd4b234bdbfce3f.jpg?width=600&auto=webp,66,3,1930,,,,,1058TB,2021-08-30
3606,2850,3514 XX Utrecht (Tuinwijk-Oost),House Van Swindenstraat 134,Alberts & Muus Wonen,/house-for-rent/utrecht/3d3fa7fb/van-swindenstraat,https://casco-media-prod.global.ssl.fastly.net/3d3fa7fb-9128-52f7-bd51-9357a891e653/44ced84cb23844e0213fff10500dff29.jpg?width=600&auto=webp,131,6,1929,,,60,,3514XX,2021-08-30
3607,1115,1404 DL Bussum (Brinklaan),Apartment Julianaplein,Woonhuis O/G,/apartment-for-rent/bussum/8215b6ff/julianaplein,https://casco-media-prod.global.ssl.fastly.net/8215b6ff-06b6-53e0-961f-8159b64d2c30/aa62a7577266a6ec4a6d28469e225d60.jpg?width=600&auto=webp,40,2,1925,Upholstered,,,,1404DL,2021-08-30
3608,825,2711 EP Zoetermeer (Stadscentrum),Apartment Europaweg,Kolpa V.V.S. Beheer,/apartment-for-rent/zoetermeer/8c588b3b/europaweg,https://casco-media-prod.global.ssl.fastly.net/8c588b3b-2892-5599-b22b-00141b1054e6/25a966bc219fdd743b2ca861111b345c.png?width=600&auto=webp,50,2,1990,Upholstered,,,,2711EP,2021-08-30
3609,1350,2517 ER Den Haag (Stadhoudersplantsoen),Apartment Groot Hertoginnelaan,Homeland Real Estate,/apartment-for-rent/den-haag/0db42084/groot-hertoginnelaan,https://casco-media-prod.global.ssl.fastly.net/0db42084-649e-5383-ace5-bb3e703d6563/1426c6e1ca82e4deb5df9314d0951d11.jpg?width=600&auto=webp,57,2,1903,Furnished,,,,2517ER,2021-08-30
3610,1295,2011 ZH Haarlem (Vijfhoek),Apartment Raamvest,123Wonen Haarlem,/apartment-for-rent/haarlem/f489439c/raamvest,https://casco-media-prod.global.ssl.fastly.net/f489439c-f48f-545c-9b20-62c52544a2da/582613086d04178b8f7fabddfe56d47d.jpg?width=600&auto=webp,41,2,,Upholstered,,,,2011ZH,2021-08-30
3611,3250,9982 AD Uithuizermeeden (Uithuizermeeden),House Hoofdstraat,123Wonen Groningen,/house-for-rent/uithuizermeeden/9fa61c7f/hoofdstraat,https://casco-media-prod.global.ssl.fastly.net/9fa61c7f-9877-54e6-a2a0-4f23763d7516/cc69abc48bccf47520b0f96d7859ef17.jpg?width=600&auto=webp,250,8,,Furnished,,,,9982AD,2021-08-30
3612,1495,3011 XW Rotterdam (Stadsdriehoek),Apartment Wijnbrugstraat,Riva Rentals,/apartment-for-rent/rotterdam/a85d8e64/wijnbrugstraat,https://casco-media-prod.global.ssl.fastly.net/a85d8e64-bd4d-5a66-9bec-d2acce46bdf6/64550ee4b8b60e5d672b3f9cdef69276.jpg?width=600&auto=webp,76,3,,Furnished,,,,3011XW,2021-08-30
3613,1150,2518 VA Den Haag (Zeeheldenkwartier),Apartment Van Diemenstraat,Vesting Vastgoed,/apartment-for-rent/den-haag/b61ff30c/van-diemenstraat,https://casco-media-prod.global.ssl.fastly.net/b61ff30c-3483-556b-a585-43a150786729/63ec76da6e80007f43cdc3f12cf72e6c.jpg?width=600&auto=webp,62,3,1900,Upholstered,,,,2518VA,2021-08-30
3614,1750,"3572 ZN Utrecht (Zeeheldenbuurt, Hengeveldstraat en omgeving)",Apartment Buys Ballotstraat,Covers & Jonker Makelaars BV,/apartment-for-rent/utrecht/d94cfa8e/buys-ballotstraat,https://casco-media-prod.global.ssl.fastly.net/d94cfa8e-a9f5-5231-9b4a-7f441a1669fa/eff13a74a587714bac2dbc473260f854.jpg?width=600&auto=webp,100,3,1920,Furnished,,,,3572ZN,2021-08-30
3615,1250,3742 PA Baarn (Eemdal-Noord),Apartment Doormanlaan 49,De Jong Bemiddeling & Advies,/apartment-for-rent/baarn/a5774223/doormanlaan,https://casco-media-prod.global.ssl.fastly.net/a5774223-718c-526a-833a-6a2c10d61d8a/b8ba4d75bc92e4ddcf5684117a6ccc3f.jpg?width=600&auto=webp,75,3,1983,Upholstered,,,,3742PA,2021-08-30
3616,1495,5301 EN Zaltbommel (Zaltbommel Binnenstad),Apartment Oenselsestraat,Nu-huren.nl,/apartment-for-rent/zaltbommel/85af9e3f/oenselsestraat,https://casco-media-prod.global.ssl.fastly.net/85af9e3f-4859-5e7a-955b-f00b30808ea1/af91f29ab65de7fbae8489f5c9dd9900.jpg?width=600&auto=webp,120,4,2001,Upholstered,,,,5301EN,2021-08-30
3617,1395,5644 GJ Eindhoven (Gerardusplein),Apartment Roostenlaan,Lightcity Housing,/apartment-for-rent/eindhoven/59aa7596/roostenlaan,https://casco-media-prod.global.ssl.fastly.net/59aa7596-9f97-5252-9e5a-b5181a9ff40e/5c22fd5248b16d37c8be8df1cd14c510.jpg?width=600&auto=webp,80,3,,Furnished,,,,5644GJ,2021-08-30
3618,1800,3082 MC Rotterdam (Oud Charlois),Apartment Spechtstraat,DWM Makelaardij,/apartment-for-rent/rotterdam/a8f692a4/spechtstraat,https://casco-media-prod.global.ssl.fastly.net/a8f692a4-f9f3-55f3-929f-e7c03a9d40be/4760672ef399c30d36ef870a9bd363ba.jpg?width=600&auto=webp,100,5,1938,,,,,3082MC,2021-08-30
3619,1450,2613 ZH Delft (Agnetaparkbuurt),Apartment W.H. van Leeuwenlaan 136,Björnd Makelaardij,/apartment-for-rent/delft/d116e25d/w-h-van-leeuwenlaan,https://casco-media-prod.global.ssl.fastly.net/d116e25d-e96e-5bd8-954b-0f009306005d/33bf1c049dbe6626f5ddb13964fc2d1e.jpg?width=600&auto=webp,104,4,1957,Upholstered,,,,2613ZH,2021-08-30
3620,1940,6211 JX Maastricht (Jekerkwartier),Apartment Prins Bisschopsingel 2 C01,Digimakelaars.nl - de makelaar van Nederland,/apartment-for-rent/maastricht/b7ebb36f/prins-bisschopsingel,https://casco-media-prod.global.ssl.fastly.net/b7ebb36f-70f2-5ee7-817d-70aff12267fd/5d369aa3fd9edf3d3d88f032aa815e74.jpg?width=600&auto=webp,148,3,1932,,,,,6211JX,2021-08-30
3621,2800,2582 RC Den Haag (Statenkwartier),Apartment Van Hoornbeekstraat,VERRA Real Estate,/apartment-for-rent/den-haag/b31bddd1/van-hoornbeekstraat,https://casco-media-prod.global.ssl.fastly.net/b31bddd1-a286-5092-aab3-48fdbbe04f40/07d54bc2bef267a191ff3bf3109ccc21.jpg?width=600&auto=webp,155,6,1913,Upholstered,,,,2582RC,2021-08-30
3622,1475,2951 SB Alblasserdam (Schildersbuurt),Apartment Ferdinand Bolstraat,Interhouse verhuurmakelaars Rotterdam,/apartment-for-rent/alblasserdam/d19cf14d/ferdinand-bolstraat,https://casco-media-prod.global.ssl.fastly.net/d19cf14d-93b2-55a4-afd5-1e8f5db47017/96a90664edfd760dd0b7641fd8c03eae.jpg?width=600&auto=webp,75,3,1971,Furnished,,,,2951SB,2021-08-30
3623,1700,3238 XN Zwartewaal (Tuindorp-Hofstede),House Ossewei 139,HB Housing ,/house-for-rent/zwartewaal/1300da31/ossewei,https://casco-media-prod.global.ssl.fastly.net/1300da31-0b3d-5380-be86-21b6f4cb7838/c61a13f8ebec2270f1aebde16634bb17.jpg?width=600&auto=webp,131,5,1973,,,,161 m²,3238XN,2021-08-30
3624,2000,3232 XJ Brielle (Rugge),House van Alkemadelaan 65,HB Housing ,/house-for-rent/brielle/0b8e7682/van-alkemadelaan,https://casco-media-prod.global.ssl.fastly.net/0b8e7682-f202-5eb6-9c55-8902b65b2697/8637e42d675ed7845b8bd471e0781823.jpg?width=600&auto=webp,75,4,1961,,,,98 m²,3232XJ,2021-08-30
3625,1595,3011 XW Rotterdam (Stadsdriehoek),Apartment Wijnbrugstraat,Riva Rentals,/apartment-for-rent/rotterdam/82cb6eb6/wijnbrugstraat,https://casco-media-prod.global.ssl.fastly.net/82cb6eb6-b4f2-5d54-b8b7-0d150224126f/87b868e830752a8c9e75f04d875d7b90.jpg?width=600&auto=webp,75,2,,Furnished,,,,3011XW,2021-08-30
3626,1300,9711 VX Groningen (Binnenstad-Oost),Apartment Turfsingel,Maxx Groningen,/apartment-for-rent/groningen/5c3c902c/turfsingel,https://casco-media-prod.global.ssl.fastly.net/5c3c902c-0bc1-584b-a4c8-b93e31b49083/9f4463ae50ee47610ef392f0ee31eeb0.jpg?width=600&auto=webp,65,3,1930,Furnished,,,,9711VX,2021-08-30
3627,1250,4652 GJ Steenbergen (Steenbergen-Noord),Apartment Citadel 19,Buuron & Kuipers Makelaars Taxateurs,/apartment-for-rent/steenbergen-nb/b5998238/citadel,https://casco-media-prod.global.ssl.fastly.net/b5998238-a558-523c-aa8e-6a3bfc8fec60/61401c5a0d6a83935af510f145bb3f0e.jpg?width=600&auto=webp,80,3,2020,,,12,,4652GJ,2021-08-30
3628,1695,2311 VZ Leiden (Academiewijk),Apartment Galgewater 10 A,Tweelwonen.nl Leiden,/apartment-for-rent/leiden/f1185545/galgewater,https://casco-media-prod.global.ssl.fastly.net/f1185545-420e-5ec2-8d49-3fa50cba9af7/ce33689303f6118d888af0307db2e3e6.jpg?width=600&auto=webp,79,3,1901,Upholstered,,,,2311VZ,2021-08-30
3629,1250,5554 CE Valkenswaard (Centrum),House Karel Mollenstraat Zuid,Homecrew,/house-for-rent/valkenswaard/ddd8c704/karel-mollenstraat-zuid,https://casco-media-prod.global.ssl.fastly.net/ddd8c704-891f-505a-9264-d38bc105464d/5a471b22716b672884f9973ff92a5c2b.jpg?width=600&auto=webp,123,4,1920,Upholstered or furnished,,,,5554CE,2021-08-30
3630,1950,1187 JP Amstelveen (Buitenplaatsenbuurt),Apartment Luttickduin 114,Amsterdam Housing,/apartment-for-rent/amstelveen/8991a85f/luttickduin,https://casco-media-prod.global.ssl.fastly.net/8991a85f-e7dd-5f3e-ab8d-fe93c3f15c1e/cec6517821ead0eb088ee2931539c830.jpg?width=600&auto=webp,118,3,1996,Furnished,,,,1187JP,2021-08-30
3631,7500,1181 VC Amstelveen (Kruiskerkbuurt),House Heemraadschapslaan,Amsterdam Housing,/house-for-rent/amstelveen/027c85f8/heemraadschapslaan,https://casco-media-prod.global.ssl.fastly.net/027c85f8-8041-5066-a18f-479d06eba1c1/679b143a12da436be10f52ef87dbe52b.jpg?width=600&auto=webp,300,9,2005,,,,300 m²,1181VC,2021-08-30
3632,1500,3055 JR Rotterdam (Molenlaankwartier),Apartment Willaertpad 8,Stad en Land Makelaars,/apartment-for-rent/rotterdam/5f1347f0/willaertpad,https://casco-media-prod.global.ssl.fastly.net/5f1347f0-ed1f-5d0a-b1f3-bd99b9119a45/7db37d7521265f0c038602cf94287ca2.jpg?width=600&auto=webp,95,4,1958,Upholstered,,,,3055JR,2021-08-30
3633,1050,4651 BJ Steenbergen (Steenbergen-Centrum),House Visserstraat 14,Buuron & Kuipers Makelaars Taxateurs,/house-for-rent/steenbergen-nb/46da0a59/visserstraat,https://casco-media-prod.global.ssl.fastly.net/46da0a59-9397-56c7-9a00-c485debafafb/16dc05f1c9661ccbd4692356f106b90e.jpg?width=600&auto=webp,97,5,1933,,,,,4651BJ,2021-08-30
3634,1100,1251 BT Laren (Laren-Centrum),Apartment Hein Keverweg,Kappelle Onroerend Goed Laren,/apartment-for-rent/laren-nh/0f751b52/hein-keverweg,https://casco-media-prod.global.ssl.fastly.net/0f751b52-d161-5613-bdd2-5fbf74405dff/7fc1e2fda400a9783febbfd5b2809407.jpg?width=600&auto=webp,37,1,1920,,,40,,1251BT,2021-08-30
3635,1095,2518 TJ Den Haag (Koningsplein en omgeving),Apartment Van Merlenstraat 106 B,Langezaal makelaars,/apartment-for-rent/den-haag/e09918fa/van-merlenstraat,https://casco-media-prod.global.ssl.fastly.net/e09918fa-27ec-59d9-b052-5ab974c2e66f/0a99cdfa7d91b9d72e01ae89f4671950.jpg?width=600&auto=webp,57,2,Before 1906,Upholstered,,,,2518TJ,2021-08-30
3636,1025,2513 GE Den Haag (Zeeheldenkwartier),Apartment Tollensstraat 100,Langezaal makelaars,/apartment-for-rent/den-haag/f9b6f263/tollensstraat,https://casco-media-prod.global.ssl.fastly.net/f9b6f263-f293-5fe8-b589-3bed6181aea1/88a4760bb4f34d0ddc6119402b546af2.jpg?width=600&auto=webp,46,2,1900,Upholstered,,,,2513GE,2021-08-30
3637,1880,2596 EN Den Haag (Van Hoytemastraat en omgeving),Apartment Van Hoytemastraat 27 1,TVS Wonen,/apartment-for-rent/den-haag/72b7b64a/van-hoytemastraat,https://casco-media-prod.global.ssl.fastly.net/72b7b64a-e474-5f65-834a-3db1c4232afe/198369afc3e2ffa6e1574f07134f3b85.jpg?width=600&auto=webp,80,4,1930,,,,,2596EN,2021-08-30
3638,3000,2562 GN Den Haag (Koningsplein en omgeving),Apartment Weimarstraat 11,The Hague Real Estate Services,/apartment-for-rent/den-haag/ed3e95f7/weimarstraat,https://casco-media-prod.global.ssl.fastly.net/ed3e95f7-bc58-54b2-af19-416a00e52246/c5a384e236620fe47bf3b80910fba4c8.jpg?width=600&auto=webp,210,5,1893,Furnished,,,,2562GN,2021-08-30
3639,1295,2512 XR Den Haag (Zuidwal),Apartment Zuidwal,Rotsvast Den Haag,/apartment-for-rent/den-haag/492d4219/zuidwal,https://casco-media-prod.global.ssl.fastly.net/492d4219-7ac7-5583-8039-40d18d620335/3544c75f2a61ba01c8857abd4422e614.jpg?width=600&auto=webp,75,2,1850,Furnished,,,,2512XR,2021-08-30
3640,2400,1095 MB Amsterdam (Zeeburgereiland/Nieuwe Diep),House John Blankensteinstraat 167 B,Listings,/house-for-rent/amsterdam/7b413fb8/john-blankensteinstraat,https://casco-media-prod.global.ssl.fastly.net/7b413fb8-83ef-5253-910f-c9a89e6cbacb/24d5c65c522c8a008f0e8bbcfdfd676c.jpg?width=600&auto=webp,125,3,2020,,,,70 m²,1095MB,2021-08-30
3641,500,8442 BR Heerenveen (Centrum),Room Dracht,Regent Makelaars,/room-for-rent/heerenveen/09de3a65/dracht,https://casco-media-prod.global.ssl.fastly.net/09de3a65-6f8d-50a8-93da-1732e1f70dcb/bd7d5fa024e4a9c3a50a9d2839dedda7.jpg?width=600&auto=webp,19,1,,,,,,8442BR,2021-08-30
3642,795,4201 CB Gorinchem (Benedenstad),Apartment Hoogstraat 10 a,Vivir Wonen,/apartment-for-rent/gorinchem/5f9e0626/hoogstraat,https://media.pararius.nl/image/PR0001656000/PR0001656869/image/jpeg/400x600/GorinchemHoogstraat-08b1_1.jpg,50,2,2017,Shell,,,,4201CB,2021-08-30
3643,1400,2651 VX Berkel en Rodenrijs (Sterrenbuurt),Apartment Oostersingel 19,Immobilia Real Estate,/apartment-for-rent/berkel-en-rodenrijs/62a977f6/oostersingel,https://casco-media-prod.global.ssl.fastly.net/62a977f6-ebba-5e92-97d1-ee423b0e91f6/3247b2afdcb4392686e96893fbd3448b.jpg?width=600&auto=webp,94,3,1998,Upholstered,,,,2651VX,2021-08-30
3644,1675,6221 KV Maastricht (Wyck),Apartment Avenue Ceramique 26 P,Digimakelaars.nl - de makelaar van Nederland,/apartment-for-rent/maastricht/668fc664/avenue-ceramique,https://casco-media-prod.global.ssl.fastly.net/668fc664-b3bd-5288-8e9a-e8170ccadde0/676ffd7982e74edac55220f01c4861e0.jpg?width=600&auto=webp,119,3,2000,,,,,6221KV,2021-08-30
3645,850,6741 JR Lunteren (Lunterse Buurtbos),Apartment Hessenweg,SH Consultancy,/apartment-for-rent/lunteren/f954bbdd/hessenweg,https://media.pararius.nl/image/PR0001656000/PR0001656867/image/jpeg/400x600/LunterenHessenweg-400d_1.jpg,70,3,,Furnished,,,,6741JR,2021-08-30
3646,2950,1077 TK Amsterdam (Apollobuurt),Apartment Minervaplein,Huisportaal.nl,/apartment-for-rent/amsterdam/ae21412e/minervaplein,https://casco-media-prod.global.ssl.fastly.net/ae21412e-f3a0-5710-b2f4-59ad65536f7d/ac8dc35d12b58c1b061d170f28ba407e.jpg?width=600&auto=webp,100,3,1957,Furnished,,,,1077TK,2021-08-30
3647,1195,"3572 PL Utrecht (Zeeheldenbuurt, Hengeveldstraat en omgeving)",Apartment Willem Barentszstraat 48 C,Tweelwonen.nl Utrecht,/apartment-for-rent/utrecht/560ede66/willem-barentszstraat,https://casco-media-prod.global.ssl.fastly.net/560ede66-5a12-5303-a1d3-06dfb2aea22e/3ddde78fd141e9148b91b10c84138f50.jpg?width=600&auto=webp,81,2,1890,,,,,3572PL,2021-08-30
3648,1349,3012 JM Rotterdam (Cool),House Jacobusstraat 199,Woonstad Rotterdam,/house-for-rent/rotterdam/51261173/jacobusstraat,https://casco-media-prod.global.ssl.fastly.net/51261173-9a98-538a-8071-136660262b16/707596cf3a4a6a49133f8f7239f87b0f.jpg?width=600&auto=webp,86,2,1873,Shell,,,,3012JM,2021-08-30
3649,1650,1011 HS Amsterdam (Nieuwmarkt/Lastage),Apartment Groenburgwal 47 3,Van Keulen Beheer B.V.,/apartment-for-rent/amsterdam/c0776279/groenburgwal,https://media.pararius.nl/image/PR0001653000/PR0001653788/image/jpeg/400x600/AmsterdamGroenburgwal-c8e8_5.jpg,40,2,,Upholstered,,,,1011HS,2021-08-30
3650,1975,1015 LK Amsterdam (Jordaan),Apartment Tweede Boomdwarsstraat,Brixt,/apartment-for-rent/amsterdam/a472e8af/tweede-boomdwarsstraat,https://casco-media-prod.global.ssl.fastly.net/a472e8af-97fc-5e4a-a261-d5fc60d15a80/7e64ebc68ecf53c1014d6a458046ca05.jpg?width=600&auto=webp,67,2,1905,Furnished,,,,1015LK,2021-08-30
3651,2495,2314 BK Leiden (Roomburg),House Dianastraat,Rent2day Real Estate,/house-for-rent/leiden/cb085207/dianastraat,https://casco-media-prod.global.ssl.fastly.net/cb085207-2319-51ed-ba7b-d28af9618e2e/8c9c6a52e0b9b03794fde8489ab631ce.jpg?width=600&auto=webp,144,4,,Upholstered,,,,2314BK,2021-08-30
3652,800,7546 PN Enschede (Buurtschap Broekheurne),House Hagmolenbeekweg,123Wonen Twente,/house-for-rent/enschede/97e0f536/hagmolenbeekweg,https://casco-media-prod.global.ssl.fastly.net/97e0f536-8381-5c04-bec2-94833a9ecc8e/a27a21f2406bcc82b4ee35e0e056cb7e.jpg?width=600&auto=webp,65,3,1970,,,300,,7546PN,2021-08-30
3653,895,6041 MH Roermond (Voorstad),Apartment Loesbleik 2,Stienstra,/apartment-for-rent/roermond/c05d31b4/loesbleik,https://casco-media-prod.global.ssl.fastly.net/c05d31b4-edf1-55d1-9b0e-cd48c7616adf/a36ac32015f5d4885737e0c5b838b3b7.jpg?width=600&auto=webp,79,3,2020,Shell,,,,6041MH,2021-08-30
3654,2450,2582 XZ Den Haag (Statenkwartier),Apartment Jacob Gillesstraat,Expata,/apartment-for-rent/den-haag/f584ce61/jacob-gillesstraat,https://casco-media-prod.global.ssl.fastly.net/f584ce61-584d-5623-aeff-ec84a5b43318/07009a83167ad161c570b4fc724d2049.jpg?width=600&auto=webp,105,3,1900,Upholstered,,,,2582XZ,2021-08-30
3655,1095,3073 HJ Rotterdam (Bloemhof),Apartment Putsebocht 199 B,realestate.nl ,/apartment-for-rent/rotterdam/8d111047/putsebocht,https://casco-media-prod.global.ssl.fastly.net/8d111047-4d0f-52b1-90bf-1225289d79d3/80f6e450ee501e8bf53e2af590996abf.jpg?width=600&auto=webp,67,3,1940,,,,,3073HJ,2021-08-30
3656,3250,1071 JS Amsterdam (Museumkwartier),Apartment J.J. Viottastraat 32 II,PC22 Makelaars-taxateurs o.z.,/apartment-for-rent/amsterdam/1dac2025/j-j-viottastraat,https://casco-media-prod.global.ssl.fastly.net/1dac2025-3147-5fad-ae75-ea92b3e5f0a9/e6d07d6bbfdeef36a0fbfb92c6a4023a.jpg?width=600&auto=webp,109,3,1920,Upholstered or furnished,,,,1071JS,2021-08-30
3657,3000,1082 AR Amsterdam (Buitenveldert-Oost),House Van Boshuizenstraat 431,Evers Makelaardij & Taxateurs,/house-for-rent/amsterdam/00942acf/van-boshuizenstraat,https://casco-media-prod.global.ssl.fastly.net/00942acf-960b-5a59-97ec-877663672b97/da3d9d9e58b24017f34429dca18ebda8.jpg?width=600&auto=webp,163,6,1960,,,35,,1082AR,2021-08-30
3658,1695,1052 JA Amsterdam (Frederik Hendrikbuurt),Apartment Frederik Hendrikstraat,Mar. J. Heule,/apartment-for-rent/amsterdam/1ee1faae/frederik-hendrikstraat,https://casco-media-prod.global.ssl.fastly.net/1ee1faae-9bdc-5279-b0ba-85b37286fb51/eeb779ed93307bc373580f0a28feefcb.jpg?width=600&auto=webp,68,3,1905,,,,,1052JA,2021-08-30
